V_PCA1,V_PCA2,V_PCA3,V_PCA4,V_PCA5,V_PCA6
0.146545195,0.055000344,0.038477694,0.001621728,-0.001617005,0.001151935
0.039819273,-0.107785101,-0.092967469,0.001292994,0.003649173,0.000562677
-0.251830533,-0.233004221,-0.223250897,0.000667607,-0.006161037,-8.66E-05
-0.30281092,-0.542903211,-0.215704775,0.004547617,-0.001481352,-0.000378271
0.398766964,0.25032412,0.223154106,0.0017166,-0.001518094,0.000770623
-0.293995658,0.231933025,-0.233803307,0.005684958,-0.001812304,-0.000285045
0.335293692,-0.251851852,0.106784585,0.002571334,9.98E-05,-0.000410678
0.065560823,0.023385659,-0.032737488,0.000233183,0.00166871,0.001001256
0.078100674,0.158905402,-0.108004475,0.003307105,0.005087477,0.000427745
0.099294547,0.094784799,-0.073039576,0.003404136,0.003595437,0.00047888
0.43481983,-0.399085782,0.210976158,8.13E-05,0.000693694,-0.000877288
-0.077561815,0.286936769,-0.162122319,-0.005982143,0.003569481,-0.000236932
-0.09731719,0.379683332,-0.153920969,-0.007935683,0.002743318,-8.28E-05
-0.176666945,0.040597305,-0.176499671,-0.006493159,-0.00435623,-0.000564997
0.427765186,0.36762799,0.16933574,0.006301643,0.000201555,0.000206697
-1.028792951,-0.127599391,0.547884881,-0.005891728,0.00143274,-0.000191699
0.138856995,-0.294159679,-0.011894316,0.003612648,0.000330943,0.000849667
0.356654649,-0.025738982,0.199102351,-0.003897163,-0.000745931,-0.000768717
0.391541012,0.118225438,0.16074357,0.001749869,0.001929068,-0.000370948
0.395485117,0.276447948,0.206795897,0.004443661,-0.003085803,0.000641298
-0.151106864,-0.336279005,-0.162096073,-0.007492873,-0.001271829,-0.000166879
0.029479033,0.21963791,-0.042104766,-0.001479255,0.001520562,0.001026998
0.024149572,-0.219415544,-0.056158607,-0.001080887,0.002139464,0.00073879
-0.11973643,-0.451099009,-0.164574456,-0.004963857,-0.001366785,-0.000334493
0.190215505,-0.164107592,0.080597029,0.000904274,-0.004821285,0.000641273
-0.538820993,0.60123914,0.013471278,0.013022244,-0.001651043,0.000560147
-0.801043276,0.095813856,0.263517741,0.005497773,0.00198033,-0.000465119
-0.062348651,-0.118214876,-0.113857626,-0.006395157,0.002958159,2.02E-05
-0.073262332,0.125514829,-0.109920273,-0.006333096,0.003418663,0.00070274
-0.353516594,0.334246523,-0.151878122,0.008815694,-0.000714583,4.28E-05
0.085050405,0.514073906,0.009081782,0.000403387,-0.002110978,0.001245343
0.215320317,-0.556641308,0.05114378,0.004823318,-0.002351229,0.000744024
-0.016796257,-0.031886954,-0.146937099,-0.002422364,0.005115959,0.000168172
0.439057645,-0.152301884,0.239064887,0.00199802,-0.000265635,0.000288159
0.342399998,0.170244979,0.161409836,-0.000723959,0.000969165,-0.000313442
0.219902302,0.084633389,0.097699952,-0.001201147,-0.00405278,-8.27E-05
-0.163481583,-0.130915705,-0.22363598,-0.001120244,-0.003045149,-0.000491447
0.056325795,0.04720338,-0.04146142,-0.000256039,0.00178149,0.001015001
0.240910845,-0.109334444,0.039359451,0.004615369,-0.001003089,0.000232241
0.308806444,0.083862585,0.113498938,-0.001469152,0.000476262,-0.000693818
-0.163105033,-0.205674847,-0.205832922,-0.004322548,-0.002479021,-0.000559901
-0.188300669,0.218602676,-0.196611168,-0.004403703,-0.004771137,-0.000473965
0.015098899,-0.26374044,-0.155684486,0.000757469,0.00608566,-0.00014479
0.203410794,0.295682795,-0.023692201,0.004496343,0.000901126,-0.00028102
0.32183382,-0.365575879,0.184301452,-0.002245755,-0.002869506,0.000262204
-0.283885157,0.041223086,-0.212347213,0.005603184,-0.001695586,-0.000264872
0.442104581,-0.264088263,0.186147043,0.001771506,0.002444907,-0.000885307
-0.084116099,-0.011187209,-0.146039301,-0.006006166,0.003504974,0.000124041
0.130730562,-0.257808806,0.000366665,0.002911449,-0.001684341,0.000982358
0.034336165,0.00076003,-0.080667841,-0.000543413,0.004108991,0.000636656
-0.060212336,0.33887359,-0.116630946,-0.006688226,0.004299079,0.000541019
0.207139233,0.064160964,0.004070328,0.00493365,-0.000198995,0.000537028
-0.161555361,0.223468215,-0.121809815,-0.012025092,-0.002713122,-4.80E-05
0.09899305,0.004872108,-0.011455719,0.001552061,0.000330637,0.001005437
0.209554616,-0.350279575,-0.018852335,0.006874308,0.001089348,0.000218981
0.18489055,-0.077254618,0.069813198,0.000973216,-0.004507193,0.000522222
-0.187599519,0.09509651,-0.225246749,-0.003191635,-0.003374513,-0.000681326
0.028949965,-0.090182778,-0.121691846,0.0007697,0.005340555,0.000248714
0.153559806,-0.08357614,-0.064551504,0.006093546,0.003062477,0.000513476
-0.93410565,0.299731913,0.445533346,0.006773925,-0.000486491,-3.06E-05
-0.323942239,0.153204937,-0.176962116,0.005836748,-0.00265649,-3.98E-05
0.062752733,-0.353691844,-0.02525927,-0.000929894,0.002366306,0.001053503
0.166675358,0.26927796,0.066303484,-0.000417933,-0.004539539,0.000505219
0.422623816,0.062128617,0.24878057,-0.00055891,-0.000331856,0.00020455
-0.156258028,0.291175683,-0.169117154,-0.008761339,-0.001566466,-0.000364667
-0.444067063,-0.210827055,-0.10425615,0.006708359,0.002112593,-0.000642383
0.348358127,0.194205948,0.133021414,-0.001065531,0.001974307,-0.001007032
-0.954714808,-0.189493923,0.449003554,-0.005247638,0.002476104,-0.000586128
0.380236147,0.31479726,0.206584144,0.001293943,-0.000996355,0.000528638
0.045219043,-0.650413509,-0.125853691,0.001617268,0.005424058,-4.89E-05
-0.181945593,-0.318189725,-0.252333508,0.001018758,-0.002819495,-0.000704292
0.029153627,-0.014066958,-0.074671741,-5.79E-05,0.002981941,0.000710761
-0.367621205,0.301159155,-0.178845,0.009707226,0.001564198,-0.000480309
-0.602893603,0.466713801,0.111844214,0.012981469,-0.001368398,0.000588566
-0.130636962,0.314607462,-0.157529432,-0.008436935,-0.00057935,-0.00019401
-0.053940492,0.673322039,-0.130610257,-0.007081495,0.004706395,0.000309827
-0.301399201,0.079927173,-0.231496459,0.009275352,0.002935635,-0.001141927
0.06903018,0.146296647,-0.031365757,0.000331648,0.001338208,0.000959783
0.074399825,0.072362252,-0.063686366,0.002053162,0.002308472,0.000600886
-0.413055075,-0.427261612,-0.111072023,0.003661586,-0.001641357,0.000196346
0.289114772,-0.664944541,0.103188825,0.00478379,-0.002347797,0.000674694
0.201228843,0.30029191,0.066712933,-0.002173655,-0.002704892,-0.000438359
-0.281657327,-0.122906208,-0.244892871,0.006190888,-0.000266156,-0.000165161
-0.039730819,-0.02880821,-0.095250428,-0.004550654,0.003390131,0.00060026
0.160307517,-0.326254151,0.089763891,0.000584666,-0.004599281,0.001386016
0.076072124,0.269297919,-0.100110429,0.003233862,0.004074062,0.00041764
0.149882364,-0.339394012,-0.006510149,0.004126382,0.000855322,0.000909897
0.303227087,0.419208083,0.093066408,-0.000271384,0.000505931,-0.00063829
0.402218334,0.250087309,0.218655728,0.003326848,-0.002502184,0.000651695
0.298796015,0.184078756,0.109436945,-0.002854949,0.001346815,-0.001102195
-0.333851731,0.095245799,-0.166899417,0.006342791,-0.001281793,6.64E-05
0.358196752,0.235641313,0.144087083,-0.001421546,0.002192012,-0.001021745
0.076558623,-0.124352339,-0.075873975,0.002622153,0.003247587,0.000653061
-0.253860596,-0.191359594,-0.262326206,0.006011158,-0.000423383,-0.000694839
-1.359634565,-0.34789652,0.922292603,-0.02224229,-8.58E-05,0.001025313
-0.115111762,-0.330660893,-0.1429864,-0.005804589,-0.002908294,6.28E-05
0.405785607,-0.452934496,0.158688873,0.001807124,0.000845218,-0.001011312
0.22513471,0.213850883,0.053415092,0.001755055,-0.002176844,4.94E-05
-0.153457011,-0.54685946,-0.190972965,-0.003310852,-0.003536266,-0.000347539
-0.373215581,-0.358422181,-0.181211004,0.005386266,0.000575087,-0.000478345
-0.105004732,0.374908946,-0.122353893,-0.009750327,0.001860324,0.000241257
0.128316917,-0.161709998,-0.057409538,0.005079542,0.001505337,0.000465015
0.254740073,-0.130236901,0.107803574,-0.000754174,-0.003166095,-5.46E-06
0.105089789,0.055496483,-0.082426824,0.004164797,0.003603499,0.000543486
0.094171982,-0.546883159,-0.03153996,0.001479982,0.002540234,0.001096576
-1.115689883,0.039514417,0.646522376,-0.002880104,-0.000787867,0.000328138
-0.291783116,-0.045713923,-0.228094801,0.005805226,-0.0014803,-0.000307711
0.017137524,-0.615277653,-0.044130236,-0.002676254,0.002127436,0.000889309
0.272526814,0.266951067,0.060078963,0.000210915,0.001433738,-0.000901427
-1.198149912,-0.303769754,0.737064953,-0.016818988,0.001489219,0.000325079
0.409640726,0.230118432,0.142645599,0.00221858,0.003368035,-0.000942855
0.151888746,-0.021866405,-0.015779727,0.004157644,0.000136835,0.00061381
0.088719997,-0.152868366,-0.02750421,0.001625932,0.000869659,0.000765202
0.371901893,-0.187635552,0.215274536,-0.003309428,-0.000306218,-0.000423823
0.07306115,-0.170431261,-0.095368406,0.002898843,0.004557962,0.000501611
0.288915764,-0.237397545,0.123895888,0.000523595,-0.002524443,3.48E-05
0.16592514,-0.179316905,0.002176662,0.004227117,-0.000477521,0.000775563
0.009268228,-0.30328434,-0.040873663,-0.002949192,0.001755715,0.001058678
0.282593047,0.262432169,0.090484137,-0.000826715,0.000100389,-0.000537441
0.173819491,-0.247966271,0.01050259,0.004232077,-0.000392413,0.000725238
-0.00174536,0.0683909,-0.139823872,-0.001572022,0.00580677,3.22E-05
-0.156745781,-0.079979411,-0.098866333,-0.012403413,-0.001670484,0.000367066
0.345439702,-0.340743441,0.176733438,-0.0009556,-0.001698494,-0.000118721
-0.256549153,0.216244056,-0.239358955,0.001979255,-0.004190291,-0.000357961
0.117457478,-0.331518861,-0.051425981,0.002951635,0.003923403,0.000677927
-0.006416009,0.198713725,-0.083886111,-0.004148579,0.004247021,0.000616498
0.187908216,-0.441532547,0.070326453,0.002769021,-0.003978647,0.000967253
0.393378448,0.107149117,0.20151944,-0.001794125,0.001010787,-0.000509844
0.4142615,-0.100949902,0.186353137,0.000152385,0.001834839,-0.000713487
-0.165521397,-0.06851276,-0.174322997,-0.005755481,-0.004509897,-0.000488337
-0.200192488,-0.201728865,-0.157607985,-0.006432772,-0.007322219,-0.000158812
-0.088315376,0.110910766,-0.178431833,-0.005172598,0.00270251,-0.000298919
0.072803243,-0.151880518,-0.028664709,0.001003587,0.000859342,0.000902713
-0.100744181,0.016614127,-0.144994946,-0.007375776,0.00061266,-0.000189631
0.3802746,0.173926467,0.134350395,0.00124132,0.002855526,-0.000775346
0.129875885,0.257405109,-0.017582141,0.002651807,-0.001319961,0.000327021
-0.086196564,0.408052515,-0.188819615,-0.005140743,0.002668686,-0.000308599
-0.049266601,-0.092901028,-0.195106981,-0.001605224,0.004514396,-0.000541812
-0.059673906,-0.056637389,-0.114390857,-0.005625225,0.003575002,0.000482568
0.430652575,-0.20153417,0.225804815,-0.000439367,0.000920514,-0.000565166
-0.097884683,-0.098386782,-0.132359184,-0.007639805,0.000850132,1.00E-05
0.201422119,-0.118252928,0.046425314,0.003622408,-0.001976828,0.001046103
0.418591761,-0.214196698,0.197166247,4.53E-05,0.001486771,-0.000749022
-0.137050307,-0.19481446,-0.195416598,-0.003141109,-0.002353862,-0.000514521
0.04235736,-0.299939751,-0.039929168,-0.001283219,0.002310701,0.00111755
-0.200932819,0.142399682,-0.162058489,-0.005658312,-0.007047512,-8.27E-05
-0.152271199,0.296573149,-0.152184411,-0.010003577,-0.000975325,-0.000266581
0.108105756,0.042599733,0.044024192,8.66E-05,-0.003366452,0.001562747
0.120439292,0.291955745,0.018125257,0.000754525,-0.003562487,0.000563619
-0.320465546,0.012948794,-0.209979285,0.005887026,-0.001510124,-0.000343931
0.197021004,0.032001466,0.037482449,0.002592883,-0.002358596,0.000477522
0.054146645,-0.104358999,-0.067705502,0.000882058,0.003166394,0.000816116
-0.054360971,0.154876164,-0.176664817,-0.003742919,0.004236199,-0.000328143
0.268490774,0.826664425,0.113887445,-0.00439307,0.001392636,-0.000765141
-0.204489283,0.200850351,-0.242007142,-0.000310182,-0.00350245,-0.00081714
0.303784891,0.309069168,0.130772809,-0.003764758,2.38E-05,-0.001036876
0.426562054,0.391931251,0.215733001,0.003138438,-0.000364127,0.00036347
-0.219730959,-0.128380214,-0.259844295,0.003400022,-0.002768672,-0.000601087
-0.2598587,0.285113193,-0.231788152,0.002091162,-0.004162636,-0.000274939
-0.102261933,0.216795991,-0.089795175,-0.010674639,0.001534388,0.000676784
0.126608178,-0.037046969,-0.00558227,0.00282484,-0.001485072,0.000804531
-0.032735465,-0.314966588,-0.117970799,-0.003825023,0.003485662,0.000129405
0.066593188,-0.048319285,-0.037493662,3.85E-05,0.002304852,0.001155948
0.046966722,0.057361466,-0.072505708,6.01E-05,0.003808755,0.001006221
-0.025641605,-0.087314561,-0.094458189,-0.004880542,0.003765848,0.000532496
-0.193093378,-0.205723536,-0.232535148,0.001127782,-0.004035736,-0.0004239
-0.109686042,-0.149228438,-0.075827251,-0.01065765,0.000536942,0.000724982
0.328586751,0.682967077,0.181945159,-0.00159057,-0.000120882,0.000562293
-0.919102529,-0.076064488,0.408246696,-0.000170293,0.001213698,-0.000228141
0.100191703,0.339581377,-0.06252549,0.003526786,0.000510195,0.000462267
0.086771682,0.087393865,-0.078991955,0.002644256,0.004248532,0.000565022
-0.051303512,-0.026726275,-0.101974282,-0.005985674,0.003475437,0.000416753
-0.847740494,-0.064763581,0.29457131,-0.001075818,0.003687082,-0.001098085
0.388746043,0.057825046,0.11782714,0.002597028,0.003318569,-0.000859399
0.426391402,0.107125879,0.180528476,0.004370192,0.001138164,0.000205993
0.428171494,0.167271409,0.202953626,0.0011521,0.001584981,-0.000338
-0.092055543,0.624019333,-0.214575234,-0.00473041,0.00449447,-0.00046657
-0.120801118,0.590332385,-0.178930636,-0.008092774,0.002249922,-0.000106949
-0.540048414,-0.098468748,-0.018258578,0.00722954,0.003443144,-0.000784415
-0.28521516,0.250863658,-0.200585105,0.001337713,-0.006171413,-5.54E-06
0.243134694,0.223022199,0.074222419,-0.000770672,-0.00124404,-0.000508387
0.247034826,-0.323246162,0.08670859,0.00270287,-0.003293707,0.000475038
0.425667179,-0.021248876,0.219028245,0.000537933,0.000691974,-0.000188
0.171557889,0.217470186,0.079348249,-0.00192298,-0.004875812,0.000363841
-0.087688605,0.18165586,-0.088542554,-0.00825731,0.002518654,0.000807955
-0.003816603,-0.181461059,-0.105411955,-0.002409164,0.004362942,0.000352731
-0.092891065,-0.313363974,-0.127268911,-0.006869967,0.000871156,0.000161684
-0.082179816,-0.387305291,-0.166524297,-0.003608947,0.000724723,-0.000256288
-0.230249888,-0.038796164,-0.220111112,0.001698285,-0.004975343,-0.000321594
0.292493882,-0.285899102,0.138782149,-0.000474646,-0.002964542,-0.000112571
0.319194573,0.139044223,0.124502123,-0.001245672,0.00025986,-0.000639471
-0.116615051,-0.211163567,-0.113470859,-0.00945897,-4.80E-05,0.000255694
-0.841581238,0.293600457,0.347223713,0.009594912,-0.000948084,0.000363865
0.065783411,-0.141928185,-0.040928571,0.001308446,0.000519821,0.001166777
0.451208731,0.108023837,0.213901816,0.004701582,-0.000112088,0.000385248
-0.409274435,-0.180799096,-0.126059038,0.007523745,0.002778225,-0.000694516
0.298937912,-0.103366951,0.139167558,-0.001947693,-0.001487598,-0.000456826
0.37236559,-0.090439549,0.131982279,0.000542111,0.002150256,-0.001029447
0.283337816,-0.261433385,0.08630357,0.002720638,-0.00154919,-0.000333789
0.277022238,-0.19322557,0.119598518,-0.00103276,-0.00184542,-0.00017823
-0.009844786,0.325978943,-0.095194945,-0.004329276,0.004613983,0.000769064
0.161580233,0.16715067,0.024352503,0.002518949,-0.002247928,0.000563609
0.442314365,0.598236737,0.205168698,0.004350853,0.000284745,0.000590185
0.079447619,0.0156351,-0.07292541,0.001952165,0.004467106,0.00067898
-0.313672139,-0.037438154,-0.177515203,0.003590688,-0.004525803,6.49E-05
-0.159974564,0.147180511,-0.171203768,-0.006492877,-0.003927721,-0.00040774
-0.488837313,0.27053219,-0.045177532,0.010553955,0.001645081,-9.82E-05
-0.203179475,-0.093490329,-0.235924246,-0.000716044,-0.004211697,-0.00038273
0.035375946,-0.391739016,-0.035259919,-0.002171027,0.002206716,0.000819848
0.207818245,-0.150003218,0.05845671,0.00310775,-0.002524133,0.000922159
0.227961108,0.033529642,0.106663544,-0.002423292,-0.003550253,-0.000115718
0.332196289,0.060834765,0.191264811,-0.004655119,-0.000340713,-0.000666246
0.055191259,-0.038000028,-0.065900175,0.001538046,0.001826996,0.000742922
-0.004886922,-0.020921203,-0.140021296,-0.00131868,0.005409377,5.42E-06
0.216829018,0.2333425,0.086980019,-0.003504851,-0.002111024,-0.000325331
0.284450829,-0.062999145,0.094379947,-0.001461973,0.000321541,-0.00079133
-0.102044702,-0.660798351,-0.219369098,0.000496096,-0.000542694,-0.000591958
0.358570685,-0.601168102,0.125416831,0.004996596,-0.001122849,6.39E-05
0.309917274,-0.210915043,0.141622929,-0.000282637,-0.002142836,-0.00018714
0.006319859,0.281133837,-0.14012484,-0.000610749,0.006028186,0.000184156
0.259432366,0.088480137,0.112179847,-0.001999791,-0.002415612,-0.000132258
-0.058825472,-0.153797643,-0.098298295,-0.006186906,0.002891463,0.000743018
-0.220705653,-0.024362023,-0.253599357,0.001410715,-0.003685087,-0.000567656
0.043104515,0.446156639,-0.070783747,0.000748346,0.002079967,0.000799936
0.251818522,-0.158510412,0.044730841,0.003082725,-0.000756568,-0.000433789
-0.043865396,0.948202767,-0.108736951,-0.005075882,0.004598809,0.000904533
-0.26608332,0.039249037,-0.213640491,0.002132836,-0.005390429,1.27E-05
0.037899777,0.213544459,-0.11879163,0.001193432,0.005480183,0.000638254
0.142722183,-0.194915193,0.009664786,0.002972767,-0.001152321,0.000946646
0.204722924,-0.078041232,0.109599562,-0.002099386,-0.005042847,4.83E-05
-0.254633273,0.040602629,-0.184704704,-0.00318678,-0.008405563,2.26E-05
-0.076863725,-0.267123291,-0.123993645,-0.006464798,0.002060682,8.69E-05
-0.144812237,-0.037309544,-0.155974599,-0.008082022,-0.001997421,-0.000144321
0.140738923,0.253601619,-0.031840448,0.003824917,-4.22E-05,0.00044108
0.069661594,0.057534571,-0.08007754,0.001759332,0.003775102,0.00073872
-0.07280313,0.260622,-0.104052693,-0.007700296,0.003434595,0.000576936
0.433012353,0.400032241,0.229608327,0.001639205,0.00035173,0.00025952
-0.270561881,0.032768044,-0.251839923,0.00764441,0.001663689,-0.001036922
0.043301839,0.036496012,-0.046936982,0.00012099,0.00069997,0.000813937
0.199348836,-0.192628072,0.001898023,0.005490435,-5.71E-05,0.000513203
0.323736473,-0.201929315,0.145985785,-0.000510584,-0.001094372,-0.000234018
0.396241429,-0.236681901,0.203224405,-0.001660989,-0.000125705,-0.000501299
0.325712183,-0.099986955,0.126462281,0.000224444,-0.000332398,-0.00033515
0.09123361,0.012369467,-0.088361405,0.003674603,0.00325339,0.000250139
0.399961828,-0.332183044,0.215672405,-0.001469105,0.000345234,-0.000522399
0.177792373,-0.236059544,-0.015904488,0.005129068,0.000565963,0.000423191
-0.196075641,-0.153491196,-0.1606128,-0.008441509,-0.005165007,-5.01E-05
0.284902947,-0.119467502,0.091065813,0.001399277,-0.001292339,-0.000295956
-0.434144175,-0.184613381,-0.115862297,0.007707745,0.00311626,-0.000817558
0.204020872,-0.323153812,0.011447124,0.005040169,-0.000707254,0.000430098
0.143017265,-0.355679118,-0.0420505,0.004835719,0.00233065,0.000796058
-0.208456368,0.021184187,-0.267296868,0.002617476,-0.002125967,-0.000637229
0.032201,-0.616573084,-0.020041689,-0.003446228,0.001704338,0.00074626
0.252089362,-0.041669372,0.071799811,0.000982969,-0.00178612,-0.000328259
-0.159097437,-0.051917204,-0.26921838,0.001939251,-0.001044872,-0.000815158
0.144781204,0.173263605,-0.040914625,0.004454322,0.000517153,0.000549562
0.142148493,0.136481086,0.048065399,0.000657706,-0.004589334,0.000793355
-0.009617558,-0.069072374,-0.136197436,-0.001151427,0.005019577,0.000479525
0.178286637,0.492508671,0.105617051,-0.004954111,-0.004919331,8.17E-05
0.128293961,-0.421426109,-0.047933861,0.003775304,0.003302264,0.000594675
-0.651153599,-0.235954204,0.097267763,0.003384757,0.00400984,-0.001027611
0.216912373,-0.290411062,0.061805647,0.003011866,-0.002845054,0.000627214
0.306668479,-0.2089897,0.102257333,0.001556495,-0.000440152,-0.000205008
-0.402621887,-0.239842332,-0.137487252,0.007168852,0.002996358,-0.000655834
-0.099647791,0.276654672,-0.112155695,-0.009651534,0.002675416,0.000468523
-0.578885785,-0.0628767,0.03372997,0.006909776,0.002006357,-0.000346344
-0.098950842,0.030278705,-0.190340901,-0.004467295,0.001566333,-0.00045004
-0.36862,-0.062460741,-0.173049154,0.006230984,-0.000756082,-0.000341973
0.417359258,-0.080967579,0.226959549,-0.00159308,0.000880404,-0.000511914
-0.061043661,-0.313100653,-0.146698851,-0.004011045,0.001283423,-0.000222184
-0.079042193,0.233029536,-0.097273388,-0.009522259,0.001786523,0.000194765
0.217102989,-0.103772193,0.0923249,-0.000458064,-0.004173668,0.000157055
0.048807802,-0.150537369,-0.084817051,0.000767426,0.004134535,0.000725213
-0.189476518,0.572831923,-0.221811932,-0.005901779,-0.002601177,-0.000799598
-0.601047705,0.008203599,0.065810278,0.007746707,0.001595878,-0.000326545
0.040173326,-0.238053104,-0.034154859,-0.000738233,0.001216639,0.001026324
0.20219795,0.523019537,0.054261635,-0.001892315,-0.002175367,-0.000622839
0.124084659,-0.010714979,-0.066541779,0.004651441,0.002796664,0.000754673
-0.002396626,0.298781204,-0.149815021,-0.001056114,0.006196977,0.000187503
0.072264905,0.077810097,-0.060657894,0.00158969,0.002678071,0.001042761
-1.214966197,-0.196801473,0.763902963,-0.013054363,0.000179004,0.00071915
0.042835413,0.360498893,-0.052700236,0.000575999,0.000678937,0.001008437
0.407235997,-0.14020009,0.171750847,0.00049767,0.00213548,-0.000945822
-0.155822901,0.239369685,-0.15032781,-0.009127297,-0.002883923,-0.000187445
0.194414356,-0.243580907,0.071347457,0.002927754,-0.003294641,0.001137997
-0.030251088,0.413207098,-0.064614202,-0.004347935,0.002050578,0.001366742
0.073656621,0.017626526,-0.065342817,0.002578884,0.001846853,0.000744949
0.255512748,0.488928225,0.027223826,0.000965329,0.001691878,-0.000873962
0.075888813,-0.132172403,-0.075380052,0.002681589,0.003122212,0.000466093
0.121543116,0.080092692,-0.037085796,0.003622667,0.000866735,0.000792351
0.010314684,-0.394715399,-0.046586379,-0.003305811,0.002522469,0.000845756
-0.053082201,-0.004397268,-0.164099314,-0.003611442,0.004200699,-0.000192052
0.410979964,-0.250208868,0.227144181,-0.001777877,0.000289058,-0.000473731
0.289284413,-0.158291097,0.105376425,0.000207472,-0.000987677,-0.000277618
-0.237317251,-0.170124948,-0.260907044,0.005622496,-0.000562768,-0.000641736
-0.31709604,-0.05619214,-0.195808187,0.004530166,-0.003096613,0.000128127
-0.073542081,0.337722772,-0.07758236,-0.008869448,0.002701499,0.000879999
0.220507027,0.314208786,0.107902777,-0.003943459,-0.003302169,-0.000197566
0.338945294,-0.180855232,0.192800562,-0.003563574,-0.002131181,-0.000456224
-0.056644854,0.092935898,-0.15483112,-0.00459279,0.004334598,-5.64E-05
-0.188941969,-0.908762704,-0.206002705,0.002060588,-0.005702398,-0.000108648
0.171682012,0.047613266,-0.038104558,0.005551317,0.001972031,0.000338107
0.375800017,0.140545574,0.160400097,-0.001222926,0.001870836,-0.000996875
-0.003890798,0.038526315,-0.072988226,-0.003179075,0.003553171,0.000818584
0.173169772,0.3671441,-0.002919557,0.001491312,-0.001162711,-0.000290015
0.06358583,0.287591057,-0.061236111,0.001814539,0.001327909,0.000808082
-0.117596654,0.330544992,-0.195499231,-0.005998008,0.0016686,-0.000485956
0.086917422,-0.047006791,-0.041942847,0.001799721,0.00173888,0.000860777
0.120618283,-0.444454952,-0.039098284,0.003954341,0.001783507,0.000654102
0.404013616,0.134502055,0.189039651,-0.000319785,0.001901735,-0.000501546
-0.084428272,-0.038554079,-0.146938867,-0.006240929,0.002967523,-0.000105489
-0.076915415,0.173694429,-0.146533571,-0.006806386,0.002296536,-9.33E-05
-0.2947833,0.354192045,-0.226964042,0.007576554,0.00019786,-0.000513959
0.233454106,-0.126501213,0.113725476,-0.001346519,-0.004173917,-8.35E-05
0.181395063,0.048367144,0.014851689,0.002526555,-0.001682368,0.000248437
-0.185924095,0.593823971,-0.225419574,-0.004991091,-0.002424199,-0.000694958
0.0519905,-0.106980269,-0.065038312,0.000709774,0.002515785,0.000924714
0.083166638,0.035480447,-0.011326836,0.001405011,-0.00109226,0.001100226
-0.448294589,-0.118549854,-0.072559229,0.006872122,0.000892056,-0.000190764
0.431276671,0.100182054,0.239361603,0.002114434,-0.001131309,0.000661908
0.231383484,0.21941538,0.045578596,0.002839033,-0.001397785,0.000264625
-0.297975995,0.135542916,-0.211420712,0.005129535,-0.002672194,-0.000288691
-0.224136179,0.237349659,-0.192983075,-0.002620929,-0.006430255,-0.000353579
-0.133261842,-0.189059356,-0.156362195,-0.006769234,-0.002081235,-0.000267526
0.260875236,-0.258208713,0.115579458,-0.001019073,-0.002742969,5.06E-05
0.076450542,0.140779431,-0.063077412,0.002095433,0.002539643,0.000784676
-0.165290623,-0.266381275,-0.227781164,0.001039124,-0.003329322,-0.000429162
-0.287218129,0.354952885,-0.214913084,0.009065866,0.001108271,-0.000610324
0.329260158,-0.08579553,0.188065365,-0.004428724,-0.001324888,-0.000730921
-0.227564402,0.142773472,-0.17123068,-0.003148147,-0.007616686,-5.83E-05
-0.027790571,-0.135109505,-0.115795161,-0.003317042,0.004306755,0.000346352
0.304300061,-0.293561383,0.101265028,0.003492108,-0.001811169,6.44E-05
0.221473508,-0.113522571,0.064350353,0.002233629,-0.002972791,0.000159506
0.146579155,0.115925078,-0.002316186,0.002670729,-0.002085845,0.000335473
0.343799773,-0.381454617,0.133226659,0.002810509,-0.001359212,0.000148011
0.324830488,0.143928914,0.139278227,-0.002648932,0.001070929,-0.000909845
0.038970141,0.533441985,-0.061258057,-5.76E-05,0.001466349,0.001000223
2.49E-05,0.000351462,-0.058049356,-0.004040192,0.003100177,0.001181519
0.227452832,0.387703015,0.036888175,0.001788633,-0.001156906,-0.000227554
0.252591113,-0.459182563,0.073007523,0.004714305,-0.002205012,0.000519427
-0.871322511,0.107697809,0.35508683,0.005299836,0.000238864,0.000103379
-0.2563757,-0.283532715,-0.241644438,0.006055846,-0.000426675,-0.000680292
0.192218179,0.035359064,0.043870665,0.001757018,-0.002821114,0.000171235
-0.106588458,-0.077659026,-0.141923982,-0.007621605,0.000701812,-3.44E-05
-0.01348268,-0.072317744,-0.109505089,-0.00296072,0.004564682,0.000412028
0.171012329,0.316306094,0.019274879,0.000948199,-0.002269553,1.61E-05
-1.272791977,0.497017873,0.849863148,0.005889268,-0.005537263,0.000913928
0.053228154,0.242237235,-0.071797677,0.000679207,0.00323495,0.000840135
-0.005045498,0.009467341,-0.182025835,7.09E-05,0.006368047,-0.000294242
0.076625449,-0.036522198,-0.049939027,0.001803092,0.002158035,0.000893882
0.188382694,-0.108479003,0.063805692,0.000663012,-0.003962076,0.000381135
0.269951785,-0.483664028,0.093013207,0.004003309,-0.002660789,0.000698342
-0.62786111,0.102783227,0.105037784,0.008554191,0.002086029,-0.000505238
0.361080272,0.510325067,0.21889647,0.000725704,-0.002771271,0.001249952
0.121770773,-0.266016856,-0.010240406,0.002620632,0.000716427,0.001092743
0.207236966,0.069952347,0.069764273,-0.002089441,-0.002271103,-0.000323096
-0.222751003,0.172572329,-0.307070697,0.006758025,0.001332569,-0.000815614
